Date,Open,High,Low,Close,Adj_Close,Volume
2005-07-04,38.62801136856062,38.68001251276568,38.584174544864574,38.67111692096272,38.67111692096272,12040375
2005-07-05,39.480526451731215,39.58876664733214,39.311540830299506,39.46226753504456,39.46226753504456,77172090
2005-07-06,39.26461169039864,39.458649774333296,38.833238070424215,38.9091877284703,38.9091877284703,16578968
2005-07-07,39.633145026443536,39.84214400709663,39.48884380760927,39.58111280252518,39.58111280252518,34841405
2005-07-08,39.796573250430036,39.885222993460815,39.67354160361796,39.881213641956855,39.881213641956855,26630844
2005-07-11,40.41507587074412,40.4937138373261,40.25441083686468,40.45737860587651,40.45737860587651,4569374
2005-07-12,41.9079634823318,42.07633632678807,41.68061678852578,41.795232538808904,41.795232538808904,70807146
2005-07-13,41.585256716173525,41.690694559102866,41.444088749631256,41.6158403603016,41.6158403603016,36413508
2005-07-14,40.886156904248146,41.16502351214193,40.70823279693601,41.06264737298703,41.06264737298703,15239448
2005-07-15,40.50868612500357,40.61787498681766,40.39318246865065,40.42561392616812,40.42561392616812,23747316
2005-07-18,39.86272009874005,39.92158615019847,39.79765523678808,39.853472218114845,39.853472218114845,12121484
2005-07-19,39.90456006060253,40.01218771963652,39.75589976451092,39.81175001773668,39.81175001773668,72256459
2005-07-20,40.02680304196161,40.06686030244967,39.93389959717421,40.057281540952665,40.057281540952665,14011729
2005-07-21,40.24236564691455,40.368153191883295,40.184934308441555,40.254595746174196,40.254595746174196,17648292
2005-07-22,40.79092808880834,41.11319651742224,40.634987418152264,40.80835042831367,40.80835042831367,15591919
2005-07-25,40.65353472759629,41.086090225765645,40.43934593562633,40.829853134755375,40.829853134755375,25348437
2005-07-26,41.691907646783875,41.88333568321563,41.40810214290907,41.77937345214955,41.77937345214955,54964050
2005-07-27,41.63943995037978,41.874713860023,41.51020720898271,41.610872465718444,41.610872465718444,70676569
2005-07-28,43.4894710079032,43.510116725566455,43.46434103494145,43.47354262229278,43.47354262229278,19012406
2005-07-29,43.92294665420905,44.04535009468463,43.830657104092595,44.030297992565764,44.030297992565764,30309004
2005-08-01,43.33747462031234,43.695655796014,43.002945373542204,43.31739386092942,43.31739386092942,25371657
2005-08-02,42.38766301280661,42.51744355606935,42.30598323675757,42.44705622021041,42.44705622021041,13403607
2005-08-03,42.99576576678093,43.084279420498746,42.83392782311485,42.85987421212704,42.85987421212704,103339820
2005-08-04,42.75252595025922,43.05826667327673,42.401522229889665,42.69302172268214,42.69302172268214,54715398
2005-08-05,43.33929698267296,43.3790553211237,43.25564917184757,43.26570770929009,43.26570770929009,27057357
2005-08-08,43.64911550051263,43.73632979231559,43.5508312098476,43.64905351197698,43.64905351197698,62403109
2005-08-09,43.58042780693982,43.76971997342717,43.47869681783523,43.60724640057718,43.60724640057718,49986525
2005-08-10,42.942819716481196,43.02319169264689,42.895950746292726,43.000623308384455,43.000623308384455,25370986
2005-08-11,41.91373676643977,42.05987134254581,41.579750504358095,41.931395487862666,41.931395487862666,29372756
2005-08-12,41.53150681417899,41.61855918487311,41.406119187551404,41.61325471654015,41.61325471654015,59845433
2005-08-15,42.25019376581102,42.29310517024708,42.2300269255953,42.247233376223015,42.247233376223015,13691802
2005-08-16,42.364153641259904,42.42928730269069,42.27364670128643,42.416907866451886,42.416907866451886,65937271
2005-08-17,41.551118352274315,41.6824780928476,41.437005873402434,41.557005248972345,41.557005248972345,21103141
2005-08-18,41.66322172142895,41.76546145774921,41.58830535393885,41.693913466674,41.693913466674,60297792
2005-08-19,41.984242784314965,42.41267304213097,41.74154745017081,41.97491820703156,41.97491820703156,24079322
2005-08-22,41.43690728053438,41.593481903436725,41.16337723567592,41.39195971881376,41.39195971881376,29578660
2005-08-23,41.51051374487604,41.57013850876483,41.48173525425216,41.50812582944905,41.50812582944905,23662805
2005-08-24,41.54816364366776,41.71993801416464,41.42583696241465,41.559216918170584,41.559216918170584,17555780
2005-08-25,40.97460951024576,41.24377544404934,40.7776443407042,40.85590278498583,40.85590278498583,20541690
2005-08-26,40.98271012842213,41.11464116030134,40.90708425612845,41.096760682950546,41.096760682950546,55254859
2005-08-29,41.54139167055931,41.67583822922218,41.405172820069474,41.461040277368184,41.461040277368184,6025443
2005-08-30,42.194827121590535,42.3315530104975,42.1349153537079,42.15099135227962,42.15099135227962,11485781
2005-08-31,42.67734982314271,42.933104487403135,42.49185130814291,42.847826981846026,42.847826981846026,15630223
2005-09-01,41.95120832011515,42.03717067251111,41.77392516540759,41.95439884208057,41.95439884208057,12647790
2005-09-02,41.042922766823345,41.422901830941846,40.76297326272386,41.334908985100995,41.334908985100995,59768406
2005-09-05,41.422582091817794,41.78936278380857,41.12946718848106,41.6954446861479,41.6954446861479,51372120
2005-09-06,41.91696206654531,42.10635058071119,41.735534223624576,42.051314180204386,42.051314180204386,34456874
2005-09-07,42.43998168822562,42.52231307461148,42.349101496380214,42.4044411417885,42.4044411417885,16474389
2005-09-08,45.26605843315887,45.42823534959284,44.99750549230256,44.99962640582124,44.99962640582124,53813295
2005-09-09,45.588624028182814,45.69342228533663,45.52544177116006,45.594511043340546,45.594511043340546,9314864
2005-09-12,46.967481119868935,47.157297847804315,46.61697349557275,46.754703592115945,46.754703592115945,87328688
2005-09-13,47.860055815342214,47.951047974096646,47.721837183088006,47.7678421883099,47.7678421883099,16017975
2005-09-14,48.547344040876204,48.6218306204352,48.440571546548085,48.47547388233876,48.47547388233876,20640771
2005-09-15,48.18283856738342,48.269707219893526,48.13913228694033,48.16183402174061,48.16183402174061,18669349
2005-09-16,49.00519900747325,49.24142803670857,48.899732551480085,48.94413982980339,48.94413982980339,12687598
2005-09-19,48.32953680691331,48.7219144083811,47.873337607891976,48.189831021113044,48.189831021113044,76673589
2005-09-20,48.00746749072704,48.030456440128376,47.965652545205465,47.975144361343716,47.975144361343716,38776958
2005-09-21,47.538393559918326,47.57156266157425,47.50041844050888,47.539269372783,47.539269372783,50087514
2005-09-22,47.61398583263188,47.64053365511233,47.59734582197584,47.62803009019109,47.62803009019109,11591683
2005-09-23,49.671881832764704,49.73137613791995,49.64174821005006,49.69537716402505,49.69537716402505,26924916
2005-09-26,47.66558552668663,47.784104751448226,47.50202453313705,47.77382361658667,47.77382361658667,33019776
2005-09-27,48.66972769305417,48.80718341225514,48.4729786227787,48.558843417962976,48.558843417962976,28415743
2005-09-28,46.80437613517685,46.86608895948052,46.76828537076411,46.821504075127635,46.821504075127635,12040372
2005-09-29,46.13994941728005,46.438356532434774,46.00508112772479,46.305440798500946,46.305440798500946,46052841
2005-09-30,47.53364991214386,47.579612963858565,47.49397070603493,47.51282763032866,47.51282763032866,25982402
2005-10-03,47.6495186859651,47.73773068349195,47.54880450586869,47.5998465990316,47.5998465990316,13619614
2005-10-04,46.65349746598799,46.79986289414538,46.44937015953881,46.47176598085369,46.47176598085369,7935442
2005-10-05,45.72222188323811,45.88264548029208,45.45601193593579,45.73899217244693,45.73899217244693,34760766
2005-10-06,46.43400053275311,46.47175399107175,46.38892227017239,46.44877722390364,46.44877722390364,105084299
2005-10-07,45.56616529263695,45.80929262887944,45.438472575261194,45.731923944875454,45.731923944875454,13135741
2005-10-10,46.078535118918175,46.18608304661941,45.934195092069544,45.95799855363136,45.95799855363136,26755971
2005-10-11,45.95827400327168,46.02028739833933,45.81784712770675,46.015589858376636,46.015589858376636,47030099
2005-10-12,45.61090889666106,45.775529914376925,45.28814830482465,45.44251041672795,45.44251041672795,11276242
2005-10-13,47.62398666119841,47.796574502313206,47.30533650864484,47.3775085230972,47.3775085230972,18110925
2005-10-14,48.00915565853425,48.14654180017191,47.90931409355234,48.05841554382346,48.05841554382346,14416799
2005-10-17,45.82739204122451,46.11374603779155,45.397296357605555,46.025406083516785,46.025406083516785,43610391
2005-10-18,46.27593910970038,46.29318977701533,46.2452124340232,46.246416057559614,46.246416057559614,53506491
2005-10-19,45.51921904742027,45.56584920098244,45.45707040615773,45.561772566619744,45.561772566619744,26573412
2005-10-20,46.400006113498634,46.68417117152138,46.21038530660251,46.45736629795082,46.45736629795082,14577059
2005-10-21,45.62713938795843,45.67065382375952,45.53401638174391,45.66032219371781,45.66032219371781,18519326
2005-10-24,45.62728094132573,45.84117414143712,45.42958163074631,45.560271987215785,45.560271987215785,16546760
2005-10-25,46.16644587358116,46.381217764907575,46.04981943726369,46.06087077474187,46.06087077474187,13438559
2005-10-26,46.79617741941175,47.21513918544401,46.576564438814,46.89718323681111,46.89718323681111,22720475
2005-10-27,45.777319694185294,45.82901328895194,45.71179223441422,45.78419393487385,45.78419393487385,34102999
2005-10-28,45.43309577681743,45.72060961406954,45.17287672007425,45.48357840659,45.48357840659,32415733
2005-10-31,45.071000898490624,45.19804489330052,45.006195365372136,45.06950190251043,45.06950190251043,24035935
2005-11-01,44.48904539875434,44.59156171192433,44.33771683301365,44.517788753060096,44.517788753060096,24996148
2005-11-02,46.02430125482157,46.16553912471207,45.79412435431361,46.04612615868213,46.04612615868213,23001489
2005-11-03,46.44570547411119,46.644595210205175,46.15930150948572,46.44645427744675,46.44645427744675,11091316
2005-11-04,45.04790930392459,45.314321728756475,44.883996583855385,45.307654573348394,45.307654573348394,26590935
2005-11-07,46.19948845459299,46.29896180234383,46.06440453729697,46.1796694536519,46.1796694536519,17018722
2005-11-08,48.18536899590636,48.47057034615702,48.06062799952407,48.23390443892989,48.23390443892989,10762668
2005-11-09,49.44947415496276,49.7619562451222,49.22128783281737,49.41486206755052,49.41486206755052,30171952
2005-11-10,47.639412832020525,47.74457128502986,47.55000325524383,47.718992005612215,47.718992005612215,16734147
2005-11-11,47.155927702467714,47.25039289852662,46.99222159222759,47.1751847199379,47.1751847199379,27691951
2005-11-14,48.43698297680797,48.76956246065003,48.158025781824854,48.61728469657752,48.61728469657752,40168059
2005-11-15,47.81463748348308,47.829813413643606,47.8079929968354,47.8107110139545,47.8107110139545,13658283
2005-11-16,48.292679904104155,48.37795474025184,48.22542260197854,48.3283999252052,48.3283999252052,25527650
2005-11-17,49.28281424820824,49.60337974111897,48.96280011583339,49.20399520998297,49.20399520998297,8151775
2005-11-18,48.352000617791376,48.66274762391931,47.69286977397207,48.207562911069104,48.207562911069104,60582695
2005-11-21,48.15953448067282,48.198554778726646,48.07796778030194,48.15900612491102,48.15900612491102,10687229
2005-11-22,44.96707454741054,45.108964416569215,44.882899281240874,44.95217416165128,44.95217416165128,17736020
2005-11-23,43.70285154183101,43.86455982095858,43.60621569570847,43.68194925141825,43.68194925141825,53920858
2005-11-24,43.321162789353494,43.452351795029536,43.245640159440505,43.38553592164517,43.38553592164517,20984324
2005-11-25,42.069796115793515,42.23370854800765,41.80733207105334,41.960369310846644,41.960369310846644,11775850
2005-11-28,43.850933468582525,44.000348732715466,43.786161300890775,43.90111731670274,43.90111731670274,37052409
2005-11-29,41.95677659801868,42.192138123276386,41.829557678579235,42.11717500922226,42.11717500922226,36554668
2005-11-30,41.49697644773489,41.5790595839503,41.4097518233376,41.57299190103179,41.57299190103179,16520096
2005-12-01,41.558520817051544,41.89054767005006,41.33806752148493,41.74486351691939,41.74486351691939,17628792
2005-12-02,43.45186786860373,43.735499881364156,43.30773600207567,43.46762190023952,43.46762190023952,18601534
2005-12-05,41.66682696974476,41.85357857621132,41.517723866834174,41.71082500225591,41.71082500225591,21333424
